GROUP_SET,GROUP_VALUE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,EFG_PCT,BLKA,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,EFG_PCT_RANK,BLKA_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,PLAYER_ID,FULL_NAME
Shot Area,In The Paint (Non-RA),12,30,0.4,0,0,0.0,0.4,2,0.583,0.417,0.0,0.0,0.583,0.417,3,3,3,3,3,3,3,6,3,2,3,2,3,2,203076,Anthony Davis
Shot Area,Mid-Range,15,35,0.429,0,0,0.0,0.429,0,0.6,0.4,0.0,0.0,0.6,0.4,2,2,2,3,3,3,2,1,2,1,3,2,2,1,203076,Anthony Davis
Shot Area,Left Corner 3,1,1,1.0,1,1,1.0,1.5,0,0.0,0.0,1.0,0.0,1.0,0.0,5,5,5,2,2,2,5,1,4,4,2,2,5,5,203076,Anthony Davis
Shot Area,Right Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,6,3,3,3,6,1,4,4,3,2,6,5,203076,Anthony Davis
Shot Area,Above the Break 3,4,27,0.148,4,27,0.148,0.222,0,0.0,0.0,0.5,0.5,0.5,0.5,4,4,4,1,1,1,4,1,4,4,1,1,4,4,203076,Anthony Davis
Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,6,3,3,3,6,1,4,4,3,2,6,5,203076,Anthony Davis
Shot Area,Restricted Area,3,4,0.75,0,0,0.0,0.75,0,0.333,0.667,0.0,0.0,0.333,0.667,2,3,2,3,3,3,2,1,1,2,3,2,1,2,1631120,JD Davison
Shot Area,In The Paint (Non-RA),4,6,0.667,0,0,0.0,0.667,0,0.25,0.75,0.0,0.0,0.25,0.75,1,2,1,3,3,3,1,1,1,1,3,2,1,1,1631120,JD Davison
Shot Area,Mid-Range,0,4,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,5,3,3,3,5,1,3,3,3,2,5,4,1631120,JD Davison
Shot Area,Left Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,6,5,3,3,3,5,1,3,3,3,2,5,4,1631120,JD Davison
Shot Area,Right Corner 3,1,3,0.333,1,3,0.333,0.5,0,0.0,0.0,1.0,0.0,1.0,0.0,4,5,4,2,2,2,4,1,3,3,1,2,1,4,1631120,JD Davison
Shot Area,Above the Break 3,2,12,0.167,2,12,0.167,0.25,0,0.0,0.0,0.5,0.5,0.5,0.5,3,1,3,1,1,1,2,1,3,3,1,1,1,3,1631120,JD Davison
Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,6,5,3,3,3,5,1,3,3,3,2,5,4,1631120,JD Davison
Shot Area,Restricted Area,2,2,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,3,2,2,5,2,2,1,2,1,2,2,3,1,1642484,RayJ Dennis
Shot Area,In The Paint (Non-RA),1,8,0.125,0,0,0.0,0.125,2,0.0,1.0,0.0,0.0,0.0,1.0,4,2,4,2,5,2,4,7,2,2,2,2,3,3,1642484,RayJ Dennis
Shot Area,Mid-Range,2,2,1.0,0,0,0.0,1.0,0,0.5,0.5,0.0,0.0,0.5,0.5,2,3,2,2,5,2,2,1,1,2,2,2,2,3,1642484,RayJ Dennis
Shot Area,Left Corner 3,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,6,5,2,3,2,5,1,2,4,2,2,3,5,1642484,RayJ Dennis
Shot Area,Right Corner 3,0,2,0.0,0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,5,2,2,2,5,1,2,4,2,2,3,5,1642484,RayJ Dennis
Shot Area,Above the Break 3,5,14,0.357,5,14,0.357,0.536,1,0.0,0.0,0.6,0.4,0.6,0.4,1,1,1,1,1,1,1,6,2,4,1,1,1,1,1642484,RayJ Dennis
Shot Area,Backcourt,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,6,5,2,3,2,5,1,2,4,2,2,3,5,1642484,RayJ Dennis
Shot Area,Restricted Area,23,38,0.605,0,0,0.0,0.605,3,0.304,0.696,0.0,0.0,0.304,0.696,4,4,4,4,5,4,4,5,3,3,4,2,4,3,201942,DeMar DeRozan
Shot Area,In The Paint (Non-RA),67,114,0.588,0,0,0.0,0.588,7,0.239,0.761,0.0,0.0,0.239,0.761,2,2,2,4,5,4,2,6,2,2,4,2,3,2,201942,DeMar DeRozan
Shot Area,Mid-Range,94,213,0.441,0,0,0.0,0.441,8,0.33,0.67,0.0,0.0,0.33,0.67,1,1,1,4,5,4,1,7,1,1,4,2,1,1,201942,DeMar DeRozan
Shot Area,Left Corner 3,7,21,0.333,7,21,0.333,0.5,0,0.0,0.0,1.0,0.0,1.0,0.0,5,5,5,2,2,2,5,1,4,4,2,2,4,5,201942,DeMar DeRozan
Shot Area,Right Corner 3,2,4,0.5,2,4,0.5,0.75,0,0.0,0.0,1.0,0.0,1.0,0.0,6,6,6,3,3,3,6,1,4,4,3,2,6,5,201942,DeMar DeRozan
Shot Area,Above the Break 3,26,84,0.31,26,84,0.31,0.464,0,0.0,0.0,0.846,0.154,0.846,0.154,3,3,3,1,1,1,3,1,4,4,1,1,2,4,201942,DeMar DeRozan
Shot Area,Backcourt,0,3,0.0,0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,2,7,5,201942,DeMar DeRozan
Shot Area,Restricted Area,24,37,0.649,0,0,0.0,0.649,1,0.708,0.292,0.0,0.0,0.708,0.292,2,2,2,4,5,4,3,5,1,1,4,2,3,2,1628978,Donte DiVincenzo
Shot Area,In The Paint (Non-RA),6,23,0.261,0,0,0.0,0.261,1,0.5,0.5,0.0,0.0,0.5,0.5,4,4,4,4,5,4,4,5,2,2,4,2,4,3,1628978,Donte DiVincenzo
Shot Area,Mid-Range,1,1,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,6,6,6,4,5,4,6,1,3,3,4,2,6,4,1628978,Donte DiVincenzo
Shot Area,Left Corner 3,18,27,0.667,18,27,0.667,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,3,3,3,2,2,2,2,1,3,4,2,2,2,5,1628978,Donte DiVincenzo
Shot Area,Right Corner 3,3,10,0.3,3,10,0.3,0.45,0,0.0,0.0,1.0,0.0,1.0,0.0,5,5,5,3,3,3,5,1,3,4,3,2,4,5,1628978,Donte DiVincenzo
Shot Area,Above the Break 3,50,121,0.413,50,121,0.413,0.62,2,0.0,0.0,0.82,0.18,0.82,0.18,1,1,1,1,1,1,1,7,3,4,1,1,1,1,1628978,Donte DiVincenzo
Shot Area,Backcourt,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,7,4,4,4,7,1,3,4,4,2,6,5,1628978,Donte DiVincenzo
Shot Area,Restricted Area,2,8,0.25,0,0,0.0,0.25,2,1.0,0.0,0.0,0.0,1.0,0.0,2,3,2,3,4,3,3,7,1,2,3,2,2,3,1641711,Gradey Dick
Shot Area,In The Paint (Non-RA),2,3,0.667,0,0,0.0,0.667,0,1.0,0.0,0.0,0.0,1.0,0.0,2,5,2,3,4,3,3,1,1,2,3,2,2,3,1641711,Gradey Dick
Shot Area,Mid-Range,2,9,0.222,0,0,0.0,0.222,1,0.0,1.0,0.0,0.0,0.0,1.0,2,2,2,3,4,3,3,6,3,1,3,2,5,1,1641711,Gradey Dick
Shot Area,Left Corner 3,0,3,0.0,0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,5,6,3,3,3,6,1,3,2,3,2,5,3,1641711,Gradey Dick
Shot Area,Right Corner 3,2,5,0.4,2,5,0.4,0.6,0,0.0,0.0,1.0,0.0,1.0,0.0,2,4,2,2,2,2,2,1,3,2,2,2,2,3,1641711,Gradey Dick
Shot Area,Above the Break 3,10,22,0.455,10,22,0.455,0.682,0,0.0,0.0,0.9,0.1,0.9,0.1,1,1,1,1,1,1,1,1,3,2,1,1,1,2,1641711,Gradey Dick
Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,7,6,3,4,3,6,1,3,2,3,2,5,3,1641711,Gradey Dick
Shot Area,Restricted Area,54,83,0.651,0,0,0.0,0.651,7,0.704,0.296,0.0,0.0,0.704,0.296,1,1,1,1,3,1,1,7,1,1,1,1,1,1,1631217,Moussa Diabaté
Shot Area,In The Paint (Non-RA),18,39,0.462,0,0,0.0,0.462,3,0.778,0.222,0.0,0.0,0.778,0.222,2,2,2,1,3,1,2,6,2,2,1,1,2,2,1631217,Moussa Diabaté
Shot Area,Mid-Range,2,3,0.667,0,0,0.0,0.667,0,1.0,0.0,0.0,0.0,1.0,0.0,3,3,3,1,3,1,3,1,3,3,1,1,3,3,1631217,Moussa Diabaté
Shot Area,Left Corner 3,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,4,1,2,1,4,1,4,3,1,1,4,3,1631217,Moussa Diabaté
Shot Area,Right Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,4,1,3,1,4,1,4,3,1,1,4,3,1631217,Moussa Diabaté
Shot Area,Above the Break 3,0,3,0.0,0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,4,1,1,1,4,1,4,3,1,1,4,3,1631217,Moussa Diabaté
Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,4,1,3,1,4,1,4,3,1,1,4,3,1631217,Moussa Diabaté
Shot Area,Restricted Area,4,4,1.0,0,0,0.0,1.0,0,0.75,0.25,0.0,0.0,0.75,0.25,1,2,1,3,4,3,2,1,1,1,3,2,1,1,1631172,Ousmane Dieng
Shot Area,In The Paint (Non-RA),2,4,0.5,0,0,0.0,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,3,2,3,3,4,3,4,7,2,2,3,2,3,3,1631172,Ousmane Dieng
Shot Area,Mid-Range,0,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,5,3,4,3,5,1,3,2,3,2,5,3,1631172,Ousmane Dieng
Shot Area,Left Corner 3,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,5,3,3,3,5,1,3,2,3,2,5,3,1631172,Ousmane Dieng
Shot Area,Right Corner 3,2,4,0.5,2,4,0.5,0.75,0,0.0,0.0,1.0,0.0,1.0,0.0,3,2,3,2,2,2,3,1,3,2,2,2,3,3,1631172,Ousmane Dieng
Shot Area,Above the Break 3,4,7,0.571,4,7,0.571,0.857,0,0.0,0.0,0.75,0.25,0.75,0.25,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1631172,Ousmane Dieng
Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,7,5,3,4,3,5,1,3,2,3,2,5,3,1631172,Ousmane Dieng
Shot Area,Restricted Area,7,11,0.636,0,0,0.0,0.636,1,0.429,0.571,0.0,0.0,0.429,0.571,1,1,1,2,4,2,1,6,1,2,2,2,1,2,1642265,Rob Dillingham
Shot Area,In The Paint (Non-RA),5,9,0.556,0,0,0.0,0.556,1,0.0,1.0,0.0,0.0,0.0,1.0,2,3,2,2,4,2,2,6,3,1,2,2,4,1,1642265,Rob Dillingham
Shot Area,Mid-Range,2,9,0.222,0,0,0.0,0.222,0,1.0,0.0,0.0,0.0,1.0,0.0,3,3,3,2,4,2,4,1,2,3,2,2,2,4,1642265,Rob Dillingham
Shot Area,Left Corner 3,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,5,2,2,2,5,1,3,3,2,2,4,4,1642265,Rob Dillingham
Shot Area,Right Corner 3,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,5,2,2,2,5,1,3,3,2,2,4,4,1642265,Rob Dillingham
Shot Area,Above the Break 3,2,11,0.182,2,11,0.182,0.273,0,0.0,0.0,0.5,0.5,0.5,0.5,3,1,3,1,1,1,3,1,3,3,1,1,3,3,1642265,Rob Dillingham
Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,7,5,2,4,2,5,1,3,3,2,2,4,4,1642265,Rob Dillingham
Shot Area,Restricted Area,24,46,0.522,0,0,0.0,0.522,2,0.208,0.792,0.0,0.0,0.208,0.792,2,3,2,4,4,4,3,5,2,2,4,4,3,2,203915,Spencer Dinwiddie
Shot Area,In The Paint (Non-RA),33,65,0.508,0,0,0.0,0.508,4,0.242,0.758,0.0,0.0,0.242,0.758,1,2,1,4,4,4,2,7,1,1,4,4,2,1,203915,Spencer Dinwiddie
Shot Area,Mid-Range,12,29,0.414,0,0,0.0,0.414,1,0.167,0.833,0.0,0.0,0.167,0.833,4,4,4,4,4,4,4,4,3,3,4,4,5,4,203915,Spencer Dinwiddie
Shot Area,Left Corner 3,3,8,0.375,3,8,0.375,0.563,2,0.0,0.0,0.333,0.667,0.333,0.667,6,6,6,3,3,3,6,5,4,4,3,2,6,5,203915,Spencer Dinwiddie
Shot Area,Right Corner 3,7,16,0.438,7,16,0.438,0.656,0,0.0,0.0,0.714,0.286,0.714,0.286,5,5,5,2,2,2,5,1,4,4,2,2,3,5,203915,Spencer Dinwiddie
Shot Area,Above the Break 3,24,87,0.276,24,87,0.276,0.414,0,0.0,0.0,0.375,0.625,0.375,0.625,2,1,2,1,1,1,1,1,4,4,1,1,1,3,203915,Spencer Dinwiddie
Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,4,7,7,203915,Spencer Dinwiddie
Shot Area,Restricted Area,58,89,0.652,0,0,0.0,0.652,8,0.328,0.672,0.0,0.0,0.328,0.672,2,3,2,4,5,4,2,7,1,2,4,3,2,3,1629029,Luka Dončić
Shot Area,In The Paint (Non-RA),50,109,0.459,0,0,0.0,0.459,6,0.1,0.9,0.0,0.0,0.1,0.9,3,2,3,4,5,4,3,6,3,1,4,3,4,2,1629029,Luka Dončić
Shot Area,Mid-Range,28,80,0.35,0,0,0.0,0.35,2,0.214,0.786,0.0,0.0,0.214,0.786,4,4,4,4,5,4,4,5,2,3,4,3,3,4,1629029,Luka Dončić
Shot Area,Left Corner 3,3,10,0.3,3,10,0.3,0.45,0,0.0,0.0,1.0,0.0,1.0,0.0,5,5,5,2,2,2,5,1,4,4,2,3,5,6,1629029,Luka Dončić
Shot Area,Right Corner 3,2,4,0.5,2,4,0.5,0.75,0,0.0,0.0,0.5,0.5,0.5,0.5,6,6,6,3,3,3,6,1,4,4,3,2,6,5,1629029,Luka Dončić
Shot Area,Above the Break 3,93,239,0.389,93,239,0.389,0.584,1,0.0,0.0,0.387,0.613,0.387,0.613,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1629029,Luka Dončić
Shot Area,Backcourt,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,3,7,6,1629029,Luka Dončić
Shot Area,Restricted Area,6,8,0.75,0,0,0.0,0.75,0,0.667,0.333,0.0,0.0,0.667,0.333,1,1,1,2,4,2,1,1,1,1,1,2,1,1,1630245,Ayo Dosunmu
Shot Area,In The Paint (Non-RA),0,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,3,2,4,2,3,1,2,2,1,2,2,3,1630245,Ayo Dosunmu
Shot Area,Mid-Range,0,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,3,2,4,2,3,1,2,2,1,2,2,3,1630245,Ayo Dosunmu
Shot Area,Left Corner 3,0,2,0.0,0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,2,2,2,3,1,2,2,1,2,2,3,1630245,Ayo Dosunmu
Shot Area,Right Corner 3,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,3,2,3,2,3,1,2,2,1,2,2,3,1630245,Ayo Dosunmu
Shot Area,Above the Break 3,1,4,0.25,1,4,0.25,0.375,0,0.0,0.0,0.0,1.0,0.0,1.0,2,2,2,1,1,1,2,1,2,2,1,1,2,2,1630245,Ayo Dosunmu
Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,7,3,2,4,2,3,1,2,2,1,2,2,3,1630245,Ayo Dosunmu
Shot Area,Restricted Area,12,23,0.522,0,0,0.0,0.522,4,0.667,0.333,0.0,0.0,0.667,0.333,2,2,2,4,4,4,3,7,1,2,4,2,3,2,1629652,Luguentz Dort
Shot Area,In The Paint (Non-RA),7,17,0.412,0,0,0.0,0.412,2,0.857,0.143,0.0,0.0,0.857,0.143,4,4,4,4,4,4,4,6,2,3,4,2,4,4,1629652,Luguentz Dort
Shot Area,Mid-Range,7,10,0.7,0,0,0.0,0.7,0,0.571,0.429,0.0,0.0,0.571,0.429,4,6,4,4,4,4,4,1,3,1,4,2,5,1,1629652,Luguentz Dort
Shot Area,Left Corner 3,2,13,0.154,2,13,0.154,0.231,0,0.0,0.0,1.0,0.0,1.0,0.0,6,5,6,3,3,3,6,1,4,4,3,2,6,5,1629652,Luguentz Dort
Shot Area,Right Corner 3,9,22,0.409,9,22,0.409,0.614,0,0.0,0.0,1.0,0.0,1.0,0.0,3,3,3,2,2,2,2,1,4,4,2,2,2,5,1629652,Luguentz Dort
Shot Area,Above the Break 3,45,100,0.45,45,100,0.45,0.675,0,0.0,0.0,0.956,0.044,0.956,0.044,1,1,1,1,1,1,1,1,4,4,1,1,1,2,1629652,Luguentz Dort
Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,2,7,5,1629652,Luguentz Dort
Shot Area,Restricted Area,25,42,0.595,0,0,0.0,0.595,5,0.36,0.64,0.0,0.0,0.36,0.64,1,1,1,4,4,4,1,7,1,1,4,2,1,1,1630288,Jeff Dowtin Jr.
Shot Area,In The Paint (Non-RA),17,30,0.567,0,0,0.0,0.567,3,0.118,0.882,0.0,0.0,0.118,0.882,2,3,2,4,4,4,3,6,3,2,4,2,6,2,1630288,Jeff Dowtin Jr.
Shot Area,Mid-Range,15,28,0.536,0,0,0.0,0.536,0,0.467,0.533,0.0,0.0,0.467,0.533,3,4,3,4,4,4,4,1,2,3,4,2,2,3,1630288,Jeff Dowtin Jr.
Shot Area,Left Corner 3,4,7,0.571,4,7,0.571,0.857,0,0.0,0.0,1.0,0.0,1.0,0.0,5,5,5,2,2,2,5,1,4,4,2,2,4,5,1630288,Jeff Dowtin Jr.
Shot Area,Right Corner 3,3,4,0.75,3,4,0.75,1.125,0,0.0,0.0,1.0,0.0,1.0,0.0,6,6,6,3,3,3,6,1,4,4,3,2,5,5,1630288,Jeff Dowtin Jr.
Shot Area,Above the Break 3,15,34,0.441,15,34,0.441,0.662,0,0.0,0.0,0.467,0.533,0.467,0.533,3,2,3,1,1,1,2,1,4,4,1,1,2,3,1630288,Jeff Dowtin Jr.
Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,2,7,5,1630288,Jeff Dowtin Jr.
Shot Area,Restricted Area,22,37,0.595,0,0,0.0,0.595,5,0.591,0.409,0.0,0.0,0.591,0.409,1,1,1,3,3,3,1,7,1,1,3,1,1,1,203083,Andre Drummond
Shot Area,In The Paint (Non-RA),8,20,0.4,0,0,0.0,0.4,4,0.75,0.25,0.0,0.0,0.75,0.25,2,2,2,3,3,3,2,6,2,2,3,1,2,2,203083,Andre Drummond
Shot Area,Mid-Range,1,3,0.333,0,0,0.0,0.333,0,1.0,0.0,0.0,0.0,1.0,0.0,3,4,3,3,3,3,5,1,3,3,3,1,3,3,203083,Andre Drummond
Shot Area,Left Corner 3,1,2,0.5,1,2,0.5,0.75,0,0.0,0.0,1.0,0.0,1.0,0.0,3,5,3,1,2,1,3,1,4,3,1,1,3,3,203083,Andre Drummond
Shot Area,Right Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,6,3,3,3,6,1,4,3,3,1,6,3,203083,Andre Drummond
Shot Area,Above the Break 3,1,6,0.167,1,6,0.167,0.25,0,0.0,0.0,1.0,0.0,1.0,0.0,3,3,3,1,1,1,3,1,4,3,1,1,3,3,203083,Andre Drummond
Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,6,3,3,3,6,1,4,3,3,1,6,3,203083,Andre Drummond
Shot Area,Restricted Area,0,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,5,4,4,4,5,1,2,1,4,1,5,1,1642505,Alex Ducas
Shot Area,In The Paint (Non-RA),0,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,5,4,4,4,5,1,2,1,4,1,5,1,1642505,Alex Ducas
Shot Area,Mid-Range,1,1,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1,3,1,4,4,4,4,1,1,1,4,1,1,1,1642505,Alex Ducas
Shot Area,Left Corner 3,1,2,0.5,1,2,0.5,0.75,0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1642505,Alex Ducas
Shot Area,Right Corner 3,1,1,1.0,1,1,1.0,1.5,0,0.0,0.0,1.0,0.0,1.0,0.0,1,3,1,1,3,1,1,1,2,1,1,1,1,1,1642505,Alex Ducas
Shot Area,Above the Break 3,1,2,0.5,1,2,0.5,0.75,0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1642505,Alex Ducas
Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,7,5,4,4,4,5,1,2,1,4,1,5,1,1642505,Alex Ducas
Shot Area,Restricted Area,2,3,0.667,0,0,0.0,0.667,0,0.5,0.5,0.0,0.0,0.5,0.5,1,1,1,3,3,3,2,1,1,1,3,1,2,1,1630561,David Duke Jr.
Shot Area,In The Paint (Non-RA),0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,4,3,3,3,4,1,2,2,3,1,4,2,1630561,David Duke Jr.
Shot Area,Mid-Range,0,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,3,3,3,4,1,2,2,3,1,4,2,1630561,David Duke Jr.
Shot Area,Left Corner 3,1,3,0.333,1,3,0.333,0.5,0,0.0,0.0,1.0,0.0,1.0,0.0,3,1,3,2,1,2,3,1,2,2,2,1,2,2,1630561,David Duke Jr.
Shot Area,Right Corner 3,2,2,1.0,2,2,1.0,1.5,0,0.0,0.0,1.0,0.0,1.0,0.0,1,3,1,1,2,1,1,1,2,2,1,1,1,2,1630561,David Duke Jr.
Shot Area,Above the Break 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,4,3,3,3,4,1,2,2,3,1,4,2,1630561,David Duke Jr.
Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,4,3,3,3,4,1,2,2,3,1,4,2,1630561,David Duke Jr.
Shot Area,Restricted Area,27,36,0.75,0,0,0.0,0.75,5,0.815,0.185,0.0,0.0,0.815,0.185,1,2,1,4,4,4,1,7,1,2,4,2,1,2,1627739,Kris Dunn
Shot Area,In The Paint (Non-RA),19,43,0.442,0,0,0.0,0.442,3,0.579,0.421,0.0,0.0,0.579,0.421,2,1,2,4,4,4,2,6,2,1,4,2,2,1,1627739,Kris Dunn
Shot Area,Mid-Range,2,4,0.5,0,0,0.0,0.5,0,0.5,0.5,0.0,0.0,0.5,0.5,6,6,6,4,4,4,6,1,3,3,4,2,6,3,1627739,Kris Dunn
Shot Area,Left Corner 3,8,21,0.381,8,21,0.381,0.571,0,0.0,0.0,1.0,0.0,1.0,0.0,5,5,5,3,3,3,5,1,4,4,3,2,5,5,1627739,Kris Dunn
Shot Area,Right Corner 3,12,29,0.414,12,29,0.414,0.621,0,0.0,0.0,1.0,0.0,1.0,0.0,3,4,3,1,2,1,3,1,4,4,1,2,2,5,1627739,Kris Dunn
Shot Area,Above the Break 3,11,35,0.314,11,35,0.314,0.471,0,0.0,0.0,0.909,0.091,0.909,0.091,4,3,3,2,1,1,3,1,4,4,2,1,4,3,1627739,Kris Dunn
Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,2,7,5,1627739,Kris Dunn
Shot Area,Restricted Area,21,32,0.656,0,0,0.0,0.656,3,0.619,0.381,0.0,0.0,0.619,0.381,1,4,1,4,4,4,2,6,2,1,4,1,3,1,1642346,Ryan Dunn
Shot Area,In The Paint (Non-RA),18,38,0.474,0,0,0.0,0.474,3,0.778,0.222,0.0,0.0,0.778,0.222,2,2,2,4,4,4,4,6,1,2,4,1,1,2,1642346,Ryan Dunn
Shot Area,Mid-Range,2,4,0.5,0,0,0.0,0.5,0,0.5,0.5,0.0,0.0,0.5,0.5,6,6,6,4,4,4,6,1,3,3,4,1,6,3,1642346,Ryan Dunn
Shot Area,Left Corner 3,7,30,0.233,7,30,0.233,0.35,0,0.0,0.0,1.0,0.0,1.0,0.0,5,5,5,3,3,3,5,1,4,4,3,1,5,4,1642346,Ryan Dunn
Shot Area,Right Corner 3,14,35,0.4,14,35,0.4,0.6,0,0.0,0.0,1.0,0.0,1.0,0.0,3,3,3,1,2,1,1,1,4,4,1,1,1,4,1642346,Ryan Dunn
Shot Area,Above the Break 3,13,44,0.295,13,44,0.295,0.443,1,0.0,0.0,1.0,0.0,1.0,0.0,4,1,4,2,1,2,3,5,4,4,2,1,3,4,1642346,Ryan Dunn
Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,1,7,4,1642346,Ryan Dunn
Shot Area,Restricted Area,115,158,0.728,0,0,0.0,0.728,13,0.557,0.443,0.0,0.0,0.557,0.443,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1631105,Jalen Duren
Shot Area,In The Paint (Non-RA),27,49,0.551,0,0,0.0,0.551,7,0.741,0.259,0.0,0.0,0.741,0.259,2,2,2,1,1,1,2,6,2,2,1,1,2,2,1631105,Jalen Duren
Shot Area,Mid-Range,2,2,1.0,0,0,0.0,1.0,0,0.5,0.5,0.0,0.0,0.5,0.5,3,3,3,1,1,1,3,1,3,3,1,1,3,3,1631105,Jalen Duren
